region,age,gender,income,children
Брянская область,36,М,65613,1
Брянская область,32,М,15000,2
Брянская область,28,Ж,35541,0
Брянская область,53,Ж,47357,1
Брянская область,33,М,61844,1
Брянская область,48,М,36893,5
Брянская область,50,М,94745,0
Брянская область,23,М,21640,0
Брянская область,61,М,45199,0
Брянская область,30,М,66619,0
Брянская область,41,Ж,53575,0
Брянская область,31,М,15000,3
Брянская область,36,М,94404,3
Брянская область,36,Ж,16705,2
Брянская область,18,Ж,15000,1
Брянская область,38,Ж,75497,3
Брянская область,18,М,27251,1
Брянская область,40,М,144333,0
Брянская область,19,М,33845,0
Брянская область,42,Ж,24302,1
Брянская область,80,М,17176,0
Брянская область,26,М,15000,0
Брянская область,37,М,57692,2
Брянская область,34,М,70047,0
Брянская область,58,М,37921,2
Брянская область,37,Ж,48026,0
Брянская область,45,Ж,83173,4
Брянская область,52,Ж,44385,0
Брянская область,56,Ж,25554,3
Брянская область,39,Ж,47570,1
Брянская область,33,М,33843,3
Брянская область,61,М,83874,1
Брянская область,41,Ж,99683,0
Брянская область,40,М,87443,0
Брянская область,18,Ж,15000,0
Брянская область,39,Ж,55541,1
Брянская область,49,Ж,46610,2
Брянская область,62,Ж,60652,2
Брянская область,18,М,50311,1
Брянская область,29,Ж,69239,5
Брянская область,59,М,77617,1
Брянская область,18,М,79089,1
Брянская область,43,Ж,31916,0
Брянская область,33,М,67709,2
Брянская область,39,М,58299,2
Брянская область,56,Ж,35670,1
Брянская область,57,М,28966,4
Брянская область,34,Ж,39295,0
Брянская область,78,М,30598,0
Брянская область,47,М,74729,1
Брянская область,28,Ж,49500,1
Брянская область,35,Ж,64480,2
Брянская область,39,Ж,64744,0
Брянская область,30,М,40549,1
Брянская область,51,М,78951,2
Брянская область,35,М,55208,0
Брянская область,42,Ж,81050,0
Брянская область,26,М,73080,2
Брянская область,56,М,48302,1
Брянская область,44,М,83585,2
Брянская область,46,Ж,59383,3
Брянская область,58,М,47780,1
Брянская область,53,М,55464,3
Брянская область,47,Ж,45791,3
Брянская область,54,Ж,43565,0
Брянская область,26,М,53561,1
Брянская область,38,Ж,15000,2
Брянская область,35,Ж,68714,1
Брянская область,59,Ж,30588,1
Брянская область,59,Ж,44874,2
Брянская область,34,Ж,86769,2
Брянская область,37,М,48264,2
Брянская область,39,Ж,23892,0
Брянская область,54,М,56384,1
Брянская область,42,М,85508,0
Брянская область,48,Ж,48753,1
Брянская область,33,Ж,74667,2
Брянская область,43,М,68159,0
Брянская область,34,Ж,78688,2
Брянская область,36,Ж,91697,0
Брянская область,42,Ж,57417,0
Брянская область,45,Ж,59899,0
Брянская область,39,М,49922,3
Брянская область,28,Ж,15000,2
Брянская область,77,Ж,15000,0
Брянская область,52,М,50876,0
Брянская область,57,Ж,66937,1
Брянская область,18,М,27274,1
Брянская область,54,М,58991,3
Брянская область,28,Ж,46425,1
Брянская область,32,М,57514,1
Брянская область,47,М,65839,2
Брянская область,42,Ж,60393,4
Брянская область,33,М,75992,3
Брянская область,30,Ж,20411,2
Брянская область,33,Ж,15000,1
Брянская область,61,Ж,45787,0
Брянская область,41,Ж,64940,3
Брянская область,29,Ж,44538,1
Брянская область,32,Ж,15000,1
Брянская область,31,Ж,38801,2
Брянская область,54,Ж,31791,2
Брянская область,25,М,92127,1
Брянская область,38,М,65484,1
Брянская область,41,Ж,30823,5
Брянская область,43,Ж,57881,1
Брянская область,52,Ж,92587,2
Брянская область,53,М,55302,1
Брянская область,48,М,46863,0
